40.39524,-74.221623,318 Lloyd Road,Aberdeen,NJ,07747
39.432543220958884,-74.51192402743979,616 Whitehorse Pike,Absecon,NJ,08201
40.66740532680107,-74.11870809372208,583-9 Avenue C,Bayonne,NJ,07002
40.66740532680107,-74.11870809372208,583 Avenue C,Bayonne,NJ,07002
39.91416634743606,-74.15446411964118,431 Atlantic City Boulevard,Bayville,NJ,08721
40.804859307007554,-74.14595298349238,726 Washington Ave ,Belleville,NJ,07109
40.167558000000014,-74.048841,1801 Rt 35-Wall,Belmar,NJ,07719
40.71959691401301,-74.56183363402015,93 Morristown Road,Bernardsville,NJ,07924
40.83705258428037,-74.18432221019708,1409 Broad Street,Bloomfield,NJ,07003
40.17342586392422,-74.70010618016144,622 Route 206,Bordentown,NJ,08505
40.5681255914138,-74.55150272415135,611 West Union Avenue,Bound Brook,NJ,08805
40.60329614663222,-74.69178782480279,3166 Route 22,Branchburg,NJ,08876
40.06006600311301,-74.14185178926857,668 Rte 70,Brick,NJ,08723
39.878208,-75.1150215,Rte 130 & Browning Road,Brooklawn,NJ,08030
40.05357299999999,-74.84320700585143,1817 Mount Holly Rd,Burlington,NJ,08016
40.93344098334499,-74.71951040380095,90-80 US Highway 206,Byram,NJ,07874
40.935303000000005,-74.719224,90-80 Route 206 North,Byram Township,NJ,07874
40.935303000000005,-74.719224,90 Route 206 North,Byram Township,NJ,07874
40.84305038271123,-74.28154651736956,478 Bloomfield Avenue,Caldwell,NJ,07006
40.58926199999999,-74.228031,801 Roosevelt Avenue,Carteret,NJ,07008
40.74583277608864,-74.42944567716701,641 Shunpike Road,Chatham,NJ,07928
39.923535311238645,-75.04398144875665,2240 West Marlton Pike,Cherry Hill,NJ,08002
39.86109816654852,-74.97308891261027,400 East Evesham Road,Cherry Hill,NJ,08003
39.92472000000001,-75.047031,Route 70 and Cornell Drive ,Cherry Hill,NJ,08002
40.784612168334775,-74.69353168469793,Rt 206 Maple Avenue,Chester,NJ,07930
40.78091535304808,-74.69816440321307,120 Rte. 206 South,Chester,NJ,07930
39.988459105004075,-75.00928635447518,141 Route 130 South,Cinnaminson,NJ,08077
39.988459105004075,-75.00928635447518,141 Route 130,Cinnaminson,NJ,08077
40.62852201003974,-74.30639124121535,76 Central Avenue,Clark,NJ,07066
39.80407869808696,-75.02506167995573,1224 Blackwood/Clementon Rd.,Clementon,NJ,08021
40.871087030945915,-74.15426404184838,895 Paulison Ave.,Clifton,NJ,07011
40.6255239449473,-74.91971499773716,50 Walmart Plaza,Clinton,NJ,08809
40.6336109533443,-74.91477940686148,41 Old Highway 22,Clinton,NJ,08809
40.02007403854832,-74.94465337722863,1310 Fairview Boulevard,Delran,NJ,08075
40.45533644862027,-74.39547214299216,14-22 West Prospect Street,East Brunswick,NJ,08816
40.76667888415382,-74.21793665357754,533 Martin Luther King Boulevard,East Orange,NJ,07019
40.278212999999994,-74.5302105,319 Route 130,East Windsor,NJ,08520
40.510628999999994,-74.3858505,Rt 1 & Old Post Road,Edison,NJ,08817
39.43193515222946,-74.60978875082004,3003 English Creek Avenue,Egg Harbor Township,NJ,08234
40.6635302143414,-74.23900151231253,865 West Grand Street,Elizabeth,NJ,07207
40.98181363433681,-74.00617767313264,425 Old Hook Road,Emerson,NJ,07630
40.98181363433681,-74.00617767313264,425 Old Hook Road,Emerson,NJ,07630
40.89645196837661,-73.97523306774752,40 Nathaniel Place,Englewood,NJ,07631
40.896072000000004,-73.97437049999999,55 Nathaniel Place,Englewood,NJ,07631
40.24806268979314,-74.76950394895191,1750 North Olden Avenue,Ewing,NJ,08638
40.925415906486116,-74.10122551485941,35-07 Broadway,Fair Lawn,NJ,07410
40.938709734952916,-74.13966212184867,1717 River Road,Fair Lawn,NJ,07410
40.83040190272872,-74.71692562544038,90 Bartley Road,Flanders,NJ,07836
40.49785046122148,-74.85698359547673,272 Rt 202 & 31,Flemington,NJ,08822
41.107320000000016,-74.580219,100 State Route 23,Franklin,NJ,07416
41.10876071759058,-74.5805091399663,Route 23,Franklin,NJ,07416
40.240080000000006,-74.2759695,South St & Rt # 9,Freehold,NJ,07728
40.242380020861106,-74.27889539897987,3585 Rt. 9 North,Freehold,NJ,07728
39.462446534566254,-74.4941765507524,401 South Pitney Road,Galloway,NJ,08205
40.65242812014565,-74.33130176227714,563 North Avenue East,Garwood,NJ,07027
39.816828000000015,-75.2604705,Route 295 & 401 Harmony Rd,Gibbstown,NJ,08027
39.706737400000065,-75.10956429999999,201 Dalton Drive,Glassboro,NJ,08028
40.86331530948111,-74.03612762291559,500 South River Street,Hackensack,NJ,07601
40.82400899999999,-74.834001,Rt 57 West & Allen St,Hackettstown,NJ,07840
40.85535405764958,-74.83277203892274,80-80 Main Street,Hackettstown,NJ,07840
39.98197404559921,-74.8085235621362,1520 Route 38 East,Hainesport,NJ,08036
40.1919616845489,-74.64289829703735,130 Marketplace Blvd,Hamilton Township,NJ,08691
40.22698500000001,-74.66274,1225 Rt 33 Hamilton Plaza,Hamilton Township,NJ,08690
40.24849125971201,-74.6853942919417,3161 Quakerbridge,Hamilton Township,NJ,08619
39.64629935879215,-74.78678390238848,80 South Whitehorse Pike,Hammonton,NJ,08037
40.419306000000006,-74.1823245,3120 State Highway 35,Hazlet,NJ,07730
40.50236700000001,-74.644722,Rt 206 & Amwell Rd,Hillsborough,NJ,08844
41.01248123812689,-74.04208135841677,372 Broadway,Hillsdale,NJ,07642
41.01248123812689,-74.04208135841677,372 Broadway,Hillsdale,NJ,07642
40.699232746483915,-74.23283512293055,370 Route 22 West,Hillside,NJ,07205
40.7487943647065,-74.0362026275892,900 Madison St,Hoboken,NJ,07030
40.7487943647065,-74.0362026275892,900 Madison St,Hoboken,NJ,07030
40.14018899999999,-74.2273695,4594 Route 9 S,Howell,NJ,07731
40.13759657048791,-74.29338066870592,260 N County Line Rd,Jackson,NJ,08527
40.725054,-74.0403585,Luis Marin Blvd & 6th St,Jersey City,NJ,07302
40.72278600000001,-74.04005699999999,400 Luis Marin Blvd.,Jersey City,NJ,07302
40.75653600000001,-74.161413,100 Passaic Ave,Kearny,NJ,07032
40.75704006199448,-74.16164150375974,98 Passaic Avenue,Kearny,NJ,07032
39.852602999999995,-74.181924,Rt 9 & First Street,Lanoka Harbor,NJ,08734
39.81998140611132,-75.0386556558574,1200 Chews Landing Road,Laurel Springs,NJ,08021
39.867399000000006,-75.041838,130 N White Horse Pike,Lawnside,NJ,08045
40.295363401667345,-74.68181932047403,3373 Brunswick Pike,Lawrenceville,NJ,08648
40.92448304503959,-74.3093834760809,60 Beaver Brook Rd.,Lincoln Park,NJ,07035
40.92448304503959,-74.3093834760809,60 Beaverbrook Road,Lincoln Park,NJ,07035
40.62267,-74.246949,Rt 1 N & Stiles Street,Linden,NJ,07036
40.88442345081817,-74.20721681796591,Browertown Rd,Little Falls,NJ,07424
40.881236449169585,-74.21093582764335,171 Browertown Road,Little Falls,NJ,07424
40.77565183784455,-74.32239934852034,483 S Livingston Avenue,Livingston,NJ,07039
40.87937947129079,-74.0845683247732,175 Main Street,Lodi,NJ,07644
40.87842247941791,-74.08493198697904,165 Main St,Lodi,NJ,07644
40.81323882451433,-74.11894483060158,540 New York Ave Delafld Rd,Lyndhurst,NJ,07071
40.81323882451433,-74.11894483060158,540 New York Avenue,Lyndhurst,NJ,07071
39.66642612403416,-74.21329897675066,Rt 72 Stafford Sq,Manahawkin,NJ,08050
40.121442,-74.080377,2433 Highway 34,Manasquan,NJ,08736
40.014891000000006,-74.295765,1001 Rt 70 West,Manchester,NJ,08759
40.33049094895821,-74.32893504804069,280 Union Hill Rd & Rt 9,Marlboro,NJ,07751
39.89472604425073,-74.93280528269273,307 West Route 70,Marlton,NJ,08053
39.26595299702608,-74.64929305870199,4 W Roosevelt Blvd,Marmora,NJ,08223
39.90499373760822,-74.82248426504802,208 Rt 70 East,Medford,NJ,08055
40.40271000000001,-74.12453099999999,Rt 35 & Harmony Road,Middletown,NJ,07748
40.718014609144376,-74.30783852175064,220 Main Street,Millburn,NJ,07041
39.422463146135925,-75.03960157421001,2102-2130 North 2nd Street  ,Millville,NJ,08332
40.383666000000005,-74.570049,4154 US Route 1,Monmouth Junction,NJ,08852
41.35107983640534,-74.68535370430143,10 A Rt 23 Tri State Mall,Montague,NJ,07827
40.40307899999999,-74.64959999999999,Rt 206 and Rt 518,Montgomery Township,NJ,08558
40.811993001153844,-74.46964475183246,178 E Hanover Ave,Morristown,NJ,07960
40.811993001153844,-74.46964475183246,178 E Hanover Ave,Morristown,NJ,07960
39.93929103117231,-74.96473654156307,1000 Nixon Drive,Mount Laurel,NJ,08054
39.973772939148716,-74.87135483657512,127 Ark Road,Mount Laurel,NJ,08054
39.938436503462455,-74.91641999388315,892 Union Mill Road,Mount Laurel,NJ,08054
39.72317379189456,-75.21964286386716,143 Bridgeton Pike,Mullica Hill,NJ,08062
40.22675128428423,-74.04215962428607,2200 Asbury Ave,Neptune,NJ,07753
40.225059000000016,-74.0425635,2200 Rt. 66,Neptune,NJ,07753
40.893457874667746,-74.69879245426323,75 Rt 46/Lackawana Plaza,Netcong,NJ,07857
40.896837000000005,-74.705337,75 Rte. 46,Netcong,NJ,07857
40.94463369223223,-74.02035252931093,250 River Rd,New Milford,NJ,07646
40.73491518096828,-74.18712441257429,206 Springfield Ave,Newark,NJ,07103
41.065430132705735,-74.74667310864923,127 Water Street,Newton,NJ,07860
41.065830000000005,-74.74520249999999,125 Water Street,Newton,NJ,07860
40.77480163483122,-74.03379442368185,3147 Kennedy Blvd,North Bergen,NJ,07047
40.43584284171102,-74.48965194993916,400 Renaissance Blvd,North Brunswick,NJ,08902
41.012494459172245,-73.9462261666834,246 Livingston Ave,Northvale,NJ,07647
41.012494459172245,-73.9462261666834,246 Livingston Street,Northvale,NJ,07647
40.82160140022503,-74.1578658157135,437 Franklin Ave,Nutley,NJ,07110
41.014521,-74.256327,14 Post Road,Oakland,NJ,07436
40.410470347804456,-74.30832100616634,Rte 9 Fairway Plaza,Old Bridge,NJ,08857
40.85165700000002,-74.00340899999999,Central Blvd & Depot Place,Palisades Park,NJ,07650
40.916087999999995,-74.0548125,224 Rt. 4 East & Forest Avenue,Paramus,NJ,07652
40.916087999999995,-74.0548125,224 Rt 4 East At Forest Ave,Paramus,NJ,07652
40.466988000000015,-74.311038,2909 Washington Road,Parlin,NJ,08859
40.865309999999994,-74.376216,808 Route 46,Parsippany,NJ,07054
40.865309999999994,-74.376216,808 Route 46,Parsippany,NJ,07054
40.862854094617944,-74.14010598640084,503 Paulison Avenue,Passaic,NJ,07055
40.307407668215916,-74.78630659902421,2555 Pennington Road,Pennington,NJ,08534
40.307407668215916,-74.78630659902421,2555 Pennington Road,Pennington,NJ,08534
40.51556099999999,-74.286072,Convery Blvd & Fayette,Perth Amboy,NJ,08861
40.6803335288479,-75.14541426027989,1207 Route 22,Phillipsburg,NJ,08865
